"year","age","male","educ","log_nrooms","log_landval","n_business","prop_hhmig","prop_cmig","log_npop","prop_self","prop_agri","prop_lessminwage"
1979,20,1,3,0,0,0,0,0.1394422,9.903487,0.4301,0.4689,14.56347
1980,19,1,6,0,0,0,0.2,0.1513944,10.27505,0.5222,0.34995,13.73002
1984,19,0,2,0,0,0,0.4,0.187251,10.27505,0.5222,0.34995,13.8887
1989,18,0,3,0,0,0,0.6,0.2403719,10.27505,0.5222,0.34995,13.40105
1990,27,0,6,1.791759,0,0,0.8,0.2536521,10.43412,0.3798,0.23095,13.18839
1987,38,0,6,2.302585,0,0,0,0.2191235,10.27505,0.5222,0.34995,13.67292
1989,32,1,6,2.302585,0,0,0.75,0.2403719,10.27505,0.5222,0.34995,13.40105
1989,36,0,6,2.302585,0,0,0.25,0.2403719,10.27505,0.5222,0.34995,13.40105
1990,56,0,0,2.302585,0,0,0.75,0.2536521,10.43412,0.3798,0.23095,13.18839
1969,21,1,6,0,0,0,0,0.0458167,9.615806,0.5915,0.7207,14.63935
1995,20,1,9,0,0,0,0.5,0.3240372,10.43412,0.3798,0.23095,12.9828
1972,15,1,9,2.70805,0,2,0.4,0.0683931,9.903487,0.4301,0.4689,15.65455
1972,18,1,12,2.70805,0,2,0,0.0683931,9.903487,0.4301,0.4689,15.65455
1979,27,0,12,2.70805,0,2,0.4,0.1394422,9.903487,0.4301,0.4689,14.56347
1980,48,0,6,2.70805,0,2,0.6,0.1513944,10.27505,0.5222,0.34995,13.73002
1989,28,0,11,3.091043,0,2,0.8,0.2403719,10.27505,0.5222,0.34995,13.40105
1988,15,1,8,0,0,0,0,0.2304117,10.27505,0.5222,0.34995,13.52272
1968,16,0,6,0,0,0,0.25,0.0371846,9.615806,0.5915,0.7207,14.54793
1972,17,1,6,0,9.244605,0,0.5,0.0683931,9.903487,0.4301,0.4689,15.65455
1975,16,1,6,2.890372,0,0,0.75,0.0889774,9.903487,0.4301,0.4689,14.75543
1970,35,1,6,0,0,0,0.3333333,0.0551129,9.903487,0.4301,0.4689,14.69026
1975,37,1,6,1.791759,0,1,0.6666667,0.0889774,9.903487,0.4301,0.4689,14.75543
1981,19,0,8,0,0,0,1,0.1653387,10.27505,0.5222,0.34995,13.62066
1981,43,0,2,0,0,0,0,0.1653387,10.27505,0.5222,0.34995,13.62066
1982,20,1,4,1.94591,0,2,0,0.1739708,10.27505,0.5222,0.34995,13.776
1984,30,1,3,1.94591,0,2,0.6,0.187251,10.27505,0.5222,0.34995,13.8887
1984,17,1,4,1.94591,0,2,0.2,0.187251,10.27505,0.5222,0.34995,13.8887
1991,17,1,6,1.94591,0,2,0.6,0.2749004,10.43412,0.3798,0.23095,13.11097
1993,60,0,1,1.94591,0,2,0.8,0.2988048,10.43412,0.3798,0.23095,13.02523
1969,25,1,2,1.94591,0,0,0,0.0458167,9.615806,0.5915,0.7207,14.63935
1988,21,0,14,1.94591,0,0,0.5,0.2304117,10.27505,0.5222,0.34995,13.52272
1988,16,1,8,0,0,1,0,0.2304117,10.27505,0.5222,0.34995,13.52272
1992,18,1,3,0,0,1,0.3333333,0.2868526,10.43412,0.3798,0.23095,13.07149
1994,19,1,6,0,0,1,0.6666667,0.310093,10.43412,0.3798,0.23095,13.02538
1985,22,1,16,1.791759,0,1,0,0.1965472,10.27505,0.5222,0.34995,13.7792
1987,26,0,12,1.791759,0,1,0.1428571,0.2191235,10.27505,0.5222,0.34995,13.67292
1988,23,0,12,1.791759,0,1,0.2857143,0.2304117,10.27505,0.5222,0.34995,13.52272
1990,31,1,16,1.791759,0,1,0.7142857,0.2536521,10.43412,0.3798,0.23095,13.18839
1990,20,0,14,1.791759,0,1,0.4285714,0.2536521,10.43412,0.3798,0.23095,13.18839
1991,50,0,4,1.791759,0,1,0.7142857,0.2749004,10.43412,0.3798,0.23095,13.11097
1994,22,0,9,1.791759,0,1,0.8571429,0.310093,10.43412,0.3798,0.23095,13.02538
1973,21,1,6,2.079442,0,0,0,0.0750332,9.903487,0.4301,0.4689,15.62987
1975,18,0,6,2.079442,0,0,0.5,0.0889774,9.903487,0.4301,0.4689,14.75543
1968,16,0,6,0,0,0,0.1428571,0.0371846,9.615806,0.5915,0.7207,14.54793
1969,23,1,6,1.791759,10.55672,0,0.7142857,0.0458167,9.615806,0.5915,0.7207,14.63935
1969,21,0,6,1.791759,0,0,0.2857143,0.0458167,9.615806,0.5915,0.7207,14.63935
1969,19,0,6,1.791759,0,0,0.7142857,0.0458167,9.615806,0.5915,0.7207,14.63935
1970,16,0,6,1.791759,0,0,1,0.0551129,9.903487,0.4301,0.4689,14.69026
1970,46,0,0,1.791759,0,0,0.7142857,0.0551129,9.903487,0.4301,0.4689,14.69026
1985,32,1,16,0,0,1,0,0.1965472,10.27505,0.5222,0.34995,13.7792
1981,16,0,10,0,0,0,0,0.1653387,10.27505,0.5222,0.34995,13.62066
1976,51,0,2,2.397895,0,0,0,0.1055777,9.903487,0.4301,0.4689,14.82917
1979,26,1,16,2.397895,0,0,0.5,0.1394422,9.903487,0.4301,0.4689,14.56347
1985,20,1,12,2.302585,0,0,0,0.1965472,10.27505,0.5222,0.34995,13.7792
1995,39,0,16,2.302585,0,0,0.5,0.3240372,10.43412,0.3798,0.23095,12.9828
1989,18,1,12,0,0,0,0,0.2403719,10.27505,0.5222,0.34995,13.40105
1974,19,1,4,2.079442,0,0,0,0.0803453,9.903487,0.4301,0.4689,14.87976
1969,16,1,2,0,0,0,0,0.0458167,9.615806,0.5915,0.7207,14.63935
1977,21,0,4,0,0,0,0.5,0.1115538,9.903487,0.4301,0.4689,14.94673
1990,20,1,14,2.397895,0,0,0,0.2536521,10.43412,0.3798,0.23095,13.18839
1994,19,1,9,2.397895,0,0,1,0.310093,10.43412,0.3798,0.23095,13.02538
1994,21,1,6,2.397895,0,0,0.3333333,0.310093,10.43412,0.3798,0.23095,13.02538
1970,15,1,6,0,0,0,0.25,0.0551129,9.903487,0.4301,0.4689,14.69026
1985,40,0,3,1.94591,0,0,0.5,0.1965472,10.27505,0.5222,0.34995,13.7792
1988,27,0,9,1.94591,0,0,0.75,0.2304117,10.27505,0.5222,0.34995,13.52272
1971,36,1,4,0,9.601251,0,1,0.064409,9.903487,0.4301,0.4689,14.96652
1971,38,1,4,0,9.601251,0,0.5,0.064409,9.903487,0.4301,0.4689,14.96652
1979,20,0,9,0,0,0,0,0.1394422,9.903487,0.4301,0.4689,14.56347
1990,19,1,12,2.302585,6.606803,0,0,0.2536521,10.43412,0.3798,0.23095,13.18839
1990,19,1,12,2.302585,6.606803,0,0.5,0.2536521,10.43412,0.3798,0.23095,13.18839
1994,22,0,9,2.302585,6.606803,0,0.5,0.310093,10.43412,0.3798,0.23095,13.02538
1995,16,0,6,2.302585,6.606803,0,0.75,0.3240372,10.43412,0.3798,0.23095,12.9828
1989,51,0,6,0,0,0,0.5,0.2403719,10.27505,0.5222,0.34995,13.40105
1969,22,1,5,0,0,0,0,0.0458167,9.615806,0.5915,0.7207,14.63935
1980,29,0,4,0,0,0,0.3333333,0.1513944,10.27505,0.5222,0.34995,13.73002
1994,20,1,9,1.791759,0,0,0.6666667,0.310093,10.43412,0.3798,0.23095,13.02538
1968,18,1,6,0,0,0,0,0.0371846,9.615806,0.5915,0.7207,14.54793
1981,17,1,3,0,0,0,0,0.1653387,10.27505,0.5222,0.34995,13.62066
1972,21,1,4,1.609438,0,0,0.2222222,0.0683931,9.903487,0.4301,0.4689,15.65455
1979,19,1,4,1.609438,0,0,0.3333333,0.1394422,9.903487,0.4301,0.4689,14.56347
1980,31,0,4,0,0,0,0.4444444,0.1513944,10.27505,0.5222,0.34995,13.73002
1980,25,1,4,0,0,0,0.6666667,0.1513944,10.27505,0.5222,0.34995,13.73002
1989,22,1,5,0,0,0,0.6666667,0.2403719,10.27505,0.5222,0.34995,13.40105
1990,45,0,4,1.609438,9.244605,1,0.7777778,0.2536521,10.43412,0.3798,0.23095,13.18839
1993,23,1,2,1.609438,9.244605,0,0.8888889,0.2988048,10.43412,0.3798,0.23095,13.02523
1977,35,1,3,0,0,0,0,0.1115538,9.903487,0.4301,0.4689,14.94673
1990,23,0,6,0,0,0,0.5,0.2536521,10.43412,0.3798,0.23095,13.18839
1982,29,1,6,0.6931472,0,0,0,0.1739708,10.27505,0.5222,0.34995,13.776
1990,21,1,11,1.609438,0,0,0,0.2536521,10.43412,0.3798,0.23095,13.18839
1991,20,1,12,1.609438,0,0,0.25,0.2749004,10.43412,0.3798,0.23095,13.11097
1992,20,1,6,1.609438,0,0,0.5,0.2868526,10.43412,0.3798,0.23095,13.07149
1994,52,0,3,1.609438,0,0,0.75,0.310093,10.43412,0.3798,0.23095,13.02538
1982,16,1,9,1.791759,0,0,0,0.1739708,10.27505,0.5222,0.34995,13.776
1984,20,0,9,1.791759,0,0,0.25,0.187251,10.27505,0.5222,0.34995,13.8887
1994,48,1,18,1.791759,0,0,0.5,0.310093,10.43412,0.3798,0.23095,13.02538
1994,47,0,5,1.791759,0,0,1,0.310093,10.43412,0.3798,0.23095,13.02538
1969,16,1,6,1.098612,0,0,0.2,0.0458167,9.615806,0.5915,0.7207,14.63935
1974,27,0,3,1.098612,0,0,0.4,0.0803453,9.903487,0.4301,0.4689,14.87976
1983,40,0,3,1.098612,0,0,0.6,0.1819389,10.27505,0.5222,0.34995,13.93506
1993,42,0,3,1.098612,0,0,0.8,0.2988048,10.43412,0.3798,0.23095,13.02523
1982,19,1,3,1.94591,0,0,0,0.1739708,10.27505,0.5222,0.34995,13.776
1974,38,1,4,0,0,0,0,0.0803453,9.903487,0.4301,0.4689,14.87976
1979,24,0,2,0,0,0,0,0.1394422,9.903487,0.4301,0.4689,14.56347
1981,19,1,2,0,0,0,0.3333333,0.1653387,10.27505,0.5222,0.34995,13.62066
1985,20,1,1,0,0,0,0.6666667,0.1965472,10.27505,0.5222,0.34995,13.7792
1978,21,1,5,0,0,0,0,0.123506,9.903487,0.4301,0.4689,14.94865
1978,24,0,8,0,0,0,1,0.123506,9.903487,0.4301,0.4689,14.94865
1968,20,1,6,0,0,0,0,0.0371846,9.615806,0.5915,0.7207,14.54793
1971,17,1,0,0,0,0,0.1666667,0.064409,9.903487,0.4301,0.4689,14.96652
1981,23,1,6,0,0,0,0.3333333,0.1653387,10.27505,0.5222,0.34995,13.62066
1984,22,0,6,0,0,0,0.5,0.187251,10.27505,0.5222,0.34995,13.8887
1990,30,0,6,0,0,0,0.6666667,0.2536521,10.43412,0.3798,0.23095,13.18839
1991,25,1,6,0,0,0,0.8333333,0.2749004,10.43412,0.3798,0.23095,13.11097
1972,17,1,6,0,0,0,0,0.0683931,9.903487,0.4301,0.4689,15.65455
1975,21,0,6,0,0,0,0.25,0.0889774,9.903487,0.4301,0.4689,14.75543
1993,17,1,6,1.609438,0,0,0.5,0.2988048,10.43412,0.3798,0.23095,13.02523
1993,15,1,6,1.609438,0,0,1,0.2988048,10.43412,0.3798,0.23095,13.02523
1985,23,1,9,2.197225,0,0,0.3333333,0.1965472,10.27505,0.5222,0.34995,13.7792
1985,38,0,4,2.197225,0,0,0,0.1965472,10.27505,0.5222,0.34995,13.7792
1987,24,0,14,2.197225,0,0,0.3333333,0.2191235,10.27505,0.5222,0.34995,13.67292
1994,26,1,12,2.197225,0,0,1,0.310093,10.43412,0.3798,0.23095,13.02538
1994,25,0,12,2.197225,0,0,0.5,0.310093,10.43412,0.3798,0.23095,13.02538
1994,24,0,12,2.197225,0,0,1,0.310093,10.43412,0.3798,0.23095,13.02538
1968,18,1,4,1.791759,9.601251,0,0.1666667,0.0371846,9.615806,0.5915,0.7207,14.54793
1973,20,0,5,1.791759,9.601251,0,0.3333333,0.0750332,9.903487,0.4301,0.4689,15.62987
1975,17,1,7,2.302585,9.601251,0,0.5,0.0889774,9.903487,0.4301,0.4689,14.75543
1978,17,1,6,2.302585,9.601251,0,0.6666667,0.123506,9.903487,0.4301,0.4689,14.94865
1992,30,0,9,2.302585,9.601251,0,0.8333333,0.2868526,10.43412,0.3798,0.23095,13.07149
1980,17,1,6,0,0,0,0,0.1513944,10.27505,0.5222,0.34995,13.73002
1966,35,1,1,0,0,1,0,0.0298805,9.615806,0.5915,0.7207,14.2437
1969,15,1,6,0,0,1,0.25,0.0458167,9.615806,0.5915,0.7207,14.63935
1980,23,0,12,0,0,1,0.5,0.1513944,10.27505,0.5222,0.34995,13.73002
1989,26,1,6,0,0,1,0.75,0.2403719,10.27505,0.5222,0.34995,13.40105
1973,17,1,9,0,0,0,0,0.0750332,9.903487,0.4301,0.4689,15.62987
1975,23,1,6,0,0,0,0.1428571,0.0889774,9.903487,0.4301,0.4689,14.75543
1978,16,1,6,0,0,0,0.5714286,0.123506,9.903487,0.4301,0.4689,14.94865
1978,24,0,9,0,0,0,0.2857143,0.123506,9.903487,0.4301,0.4689,14.94865
1988,20,1,7,0,0,0,0.5714286,0.2304117,10.27505,0.5222,0.34995,13.52272
1991,27,0,10,1.94591,0,0,0.7142857,0.2749004,10.43412,0.3798,0.23095,13.11097
1992,62,0,5,1.94591,0,0,0.8571429,0.2868526,10.43412,0.3798,0.23095,13.07149
1972,19,1,6,1.791759,9.696555,0,0,0.0683931,9.903487,0.4301,0.4689,15.65455
1977,17,1,6,1.791759,9.696555,0,0.3333333,0.1115538,9.903487,0.4301,0.4689,14.94673
1978,15,1,6,2.484907,9.696555,0,0.6666667,0.123506,9.903487,0.4301,0.4689,14.94865
1987,19,1,6,0,0,0,0,0.2191235,10.27505,0.5222,0.34995,13.67292
1990,21,1,6,0,0,0,0,0.2536521,10.43412,0.3798,0.23095,13.18839
1990,26,1,19,0,0,0,0,0.2536521,10.43412,0.3798,0.23095,13.18839
1992,27,0,19,0,0,0,0.5,0.2868526,10.43412,0.3798,0.23095,13.07149
1982,19,1,9,0,0,0,0,0.1739708,10.27505,0.5222,0.34995,13.776
1986,29,1,6,2.484907,0,0,0,0.2118194,10.27505,0.5222,0.34995,13.90484
1990,31,0,8,2.484907,0,0,0.5,0.2536521,10.43412,0.3798,0.23095,13.18839
1979,15,1,6,0,0,0,0.2,0.1394422,9.903487,0.4301,0.4689,14.56347
1981,15,1,6,1.098612,0,0,0.4,0.1653387,10.27505,0.5222,0.34995,13.62066
1993,20,1,6,1.791759,0,0,0.6,0.2988048,10.43412,0.3798,0.23095,13.02523
1995,60,0,2,1.791759,0,0,0.8,0.3240372,10.43412,0.3798,0.23095,12.9828
1972,38,0,4,0,10.00669,0,0.1666667,0.0683931,9.903487,0.4301,0.4689,15.65455
1975,15,1,9,2.302585,10.69982,0,1,0.0889774,9.903487,0.4301,0.4689,14.75543
1975,20,1,14,2.302585,0,0,1,0.0889774,9.903487,0.4301,0.4689,14.75543
1975,17,0,9,2.302585,0,0,0.3333333,0.0889774,9.903487,0.4301,0.4689,14.75543
1975,19,0,9,2.302585,0,0,1,0.0889774,9.903487,0.4301,0.4689,14.75543
1987,17,1,5,0,0,0,0,0.2191235,10.27505,0.5222,0.34995,13.67292
1966,33,0,0,0,0,0,0.1666667,0.0298805,9.615806,0.5915,0.7207,14.2437
1970,20,1,3,0,0,0,0.3333333,0.0551129,9.903487,0.4301,0.4689,14.69026
1975,22,1,3,0,0,0,0.5,0.0889774,9.903487,0.4301,0.4689,14.75543
1985,28,1,3,0,0,0,0.6666667,0.1965472,10.27505,0.5222,0.34995,13.7792
1991,30,1,3,1.791759,0,0,0.8333333,0.2749004,10.43412,0.3798,0.23095,13.11097
1973,40,1,3,0,0,0,0,0.0750332,9.903487,0.4301,0.4689,15.62987
1977,20,1,6,0,0,0,0.3333333,0.1115538,9.903487,0.4301,0.4689,14.94673
1983,20,1,9,0,0,0,0.6666667,0.1819389,10.27505,0.5222,0.34995,13.93506
1991,18,1,6,0,0,0,0,0.2749004,10.43412,0.3798,0.23095,13.11097
1977,16,1,6,1.791759,0,0,0,0.1115538,9.903487,0.4301,0.4689,14.94673
1978,19,1,6,1.791759,0,0,0.25,0.123506,9.903487,0.4301,0.4689,14.94865
1979,17,1,6,1.791759,0,0,0.5,0.1394422,9.903487,0.4301,0.4689,14.56347
1980,56,0,1,1.791759,0,0,0.75,0.1513944,10.27505,0.5222,0.34995,13.73002
1977,17,1,6,0,0,0,0,0.1115538,9.903487,0.4301,0.4689,14.94673
1974,25,0,2,1.94591,0,0,0,0.0803453,9.903487,0.4301,0.4689,14.87976
1975,20,1,2,1.94591,0,0,0.25,0.0889774,9.903487,0.4301,0.4689,14.75543
1986,57,0,2,1.94591,0,0,0.5,0.2118194,10.27505,0.5222,0.34995,13.90484
1989,15,1,9,1.94591,0,0,0.75,0.2403719,10.27505,0.5222,0.34995,13.40105
1992,20,1,5,0,0,1,0,0.2868526,10.43412,0.3798,0.23095,13.07149
1989,22,0,9,0,0,0,0,0.2403719,10.27505,0.5222,0.34995,13.40105
1993,20,1,8,0,0,0,0.75,0.2988048,10.43412,0.3798,0.23095,13.02523
1993,16,0,6,0,0,0,0.25,0.2988048,10.43412,0.3798,0.23095,13.02523
1995,19,1,6,0,0,0,0.75,0.3240372,10.43412,0.3798,0.23095,12.9828
1970,19,1,6,0,0,0,0.3333333,0.0551129,9.903487,0.4301,0.4689,14.69026
1984,64,1,0,0,0,0,0.6666667,0.187251,10.27505,0.5222,0.34995,13.8887
1987,62,0,1,0,9.378124,0,0,0.2191235,10.27505,0.5222,0.34995,13.67292
1990,35,0,3,0,9.378124,0,0.6666667,0.2536521,10.43412,0.3798,0.23095,13.18839
1990,31,1,16,0,9.378124,0,0.1666667,0.2536521,10.43412,0.3798,0.23095,13.18839
1990,33,1,4,0,9.378124,0,0.6666667,0.2536521,10.43412,0.3798,0.23095,13.18839
1995,44,1,4,0,9.378124,0,1,0.3240372,10.43412,0.3798,0.23095,12.9828
1995,50,0,4,0,9.378124,0,0.6666667,0.3240372,10.43412,0.3798,0.23095,12.9828
1978,33,1,2,0,0,0,0,0.123506,9.903487,0.4301,0.4689,14.94865
1993,21,1,9,0,0,0,0.25,0.2988048,10.43412,0.3798,0.23095,13.02523
1973,21,1,6,2.079442,0,0,0,0.0750332,9.903487,0.4301,0.4689,15.62987
1979,26,0,6,2.079442,0,0,0.5,0.1394422,9.903487,0.4301,0.4689,14.56347
1979,16,1,8,0,0,0,0,0.1394422,9.903487,0.4301,0.4689,14.56347
1970,23,1,3,0,0,0,0,0.0551129,9.903487,0.4301,0.4689,14.69026
1992,42,0,3,0,0,0,0.75,0.2868526,10.43412,0.3798,0.23095,13.07149
1992,20,0,7,2.484907,11.70679,0,0.25,0.2868526,10.43412,0.3798,0.23095,13.07149
1984,21,1,9,0,0,0,0.3333333,0.187251,10.27505,0.5222,0.34995,13.8887
1988,21,0,9,0,7.992084,0,0.6666667,0.2304117,10.27505,0.5222,0.34995,13.52272
1977,24,1,6,1.94591,0,0,0,0.1115538,9.903487,0.4301,0.4689,14.94673
1968,21,1,3,0,0,0,0,0.0371846,9.615806,0.5915,0.7207,14.54793
1995,43,0,4,0,0,0,0.5,0.3240372,10.43412,0.3798,0.23095,12.9828
1970,15,1,3,0,0,0,0,0.0551129,9.903487,0.4301,0.4689,14.69026
1978,16,1,3,0,0,0,0.2,0.123506,9.903487,0.4301,0.4689,14.94865
1983,18,1,8,0,0,0,0.4,0.1819389,10.27505,0.5222,0.34995,13.93506
1985,20,1,6,0,0,0,0.6,0.1965472,10.27505,0.5222,0.34995,13.7792
1995,22,0,9,1.609438,0,0,0.8,0.3240372,10.43412,0.3798,0.23095,12.9828
1974,18,1,6,0,0,0,1,0.0803453,9.903487,0.4301,0.4689,14.87976
1974,20,0,6,0,0,0,0,0.0803453,9.903487,0.4301,0.4689,14.87976
1989,15,1,9,2.564949,0,0,0.5,0.2403719,10.27505,0.5222,0.34995,13.40105
1989,35,1,4,1.098612,0,0,0.5,0.2403719,10.27505,0.5222,0.34995,13.40105
1971,29,1,6,2.079442,0,0,0,0.064409,9.903487,0.4301,0.4689,14.96652
1992,22,0,9,2.079442,0,0,0.5,0.2868526,10.43412,0.3798,0.23095,13.07149
1976,25,1,5,0,0,0,0,0.1055777,9.903487,0.4301,0.4689,14.82917
1987,18,1,7,2.564949,0,0,0,0.2191235,10.27505,0.5222,0.34995,13.67292
1991,20,0,9,2.564949,0,0,0.25,0.2749004,10.43412,0.3798,0.23095,13.11097
1992,19,1,6,2.564949,0,0,0.5,0.2868526,10.43412,0.3798,0.23095,13.07149
1995,19,1,6,2.564949,0,0,0.75,0.3240372,10.43412,0.3798,0.23095,12.9828
1992,17,0,8,0,0,0,0,0.2868526,10.43412,0.3798,0.23095,13.07149
1978,17,1,6,0,0,0,0.1,0.123506,9.903487,0.4301,0.4689,14.94865
1979,17,1,6,2.197225,9.783561,0,0.2,0.1394422,9.903487,0.4301,0.4689,14.56347
1980,20,0,6,2.197225,9.783561,0,0.3,0.1513944,10.27505,0.5222,0.34995,13.73002
1980,16,1,6,2.197225,9.783561,0,0.5,0.1513944,10.27505,0.5222,0.34995,13.73002
1984,16,1,6,2.197225,9.783561,0,0.5,0.187251,10.27505,0.5222,0.34995,13.8887
1987,21,0,6,2.197225,9.783561,0,0.6,0.2191235,10.27505,0.5222,0.34995,13.67292
1992,20,1,6,2.197225,9.783561,0,0.7,0.2868526,10.43412,0.3798,0.23095,13.07149
1993,23,1,6,2.197225,9.783561,0,0.8,0.2988048,10.43412,0.3798,0.23095,13.02523
1993,53,0,2,2.197225,9.783561,0,1,0.2988048,10.43412,0.3798,0.23095,13.02523
1968,19,1,6,0,0,0,0,0.0371846,9.615806,0.5915,0.7207,14.54793
1972,27,1,2,0,0,0,0,0.0683931,9.903487,0.4301,0.4689,15.65455
1990,18,1,6,0,0,0,0,0.2536521,10.43412,0.3798,0.23095,13.18839
1993,40,0,0,0,0,0,0.3333333,0.2988048,10.43412,0.3798,0.23095,13.02523
1993,19,1,6,0,0,0,1,0.2988048,10.43412,0.3798,0.23095,13.02523
1976,21,0,6,0,0,0,0.125,0.1055777,9.903487,0.4301,0.4689,14.82917
1981,20,0,6,0,0,0,0.25,0.1653387,10.27505,0.5222,0.34995,13.62066
1982,23,0,6,0,0,0,0.375,0.1739708,10.27505,0.5222,0.34995,13.776
1984,17,1,11,0,0,0,0.5,0.187251,10.27505,0.5222,0.34995,13.8887
1991,58,0,1,0,0,0,0.625,0.2749004,10.43412,0.3798,0.23095,13.11097
1992,20,1,9,2.079442,0,0,0.75,0.2868526,10.43412,0.3798,0.23095,13.07149
1994,19,0,13,2.079442,0,0,0.875,0.310093,10.43412,0.3798,0.23095,13.02538
1990,27,0,6,0,0,0,0.5,0.2536521,10.43412,0.3798,0.23095,13.18839
1969,17,1,0,0,0,0,0,0.0458167,9.615806,0.5915,0.7207,14.63935
1980,21,1,0,0,0,0,0.25,0.1513944,10.27505,0.5222,0.34995,13.73002
1990,35,1,0,0,0,0,0.5,0.2536521,10.43412,0.3798,0.23095,13.18839
1992,48,1,0,0,0,0,0.75,0.2868526,10.43412,0.3798,0.23095,13.07149
1975,22,0,6,1.609438,10.07123,0,0.2,0.0889774,9.903487,0.4301,0.4689,14.75543
1977,18,1,8,1.609438,10.07123,0,0.3,0.1115538,9.903487,0.4301,0.4689,14.94673
1978,17,1,8,1.609438,10.07123,0,0.4,0.123506,9.903487,0.4301,0.4689,14.94865
1979,52,0,0,2.484907,10.07123,0,0.5,0.1394422,9.903487,0.4301,0.4689,14.56347
1980,23,0,3,2.484907,10.07123,0,0.6,0.1513944,10.27505,0.5222,0.34995,13.73002
1983,28,0,3,2.484907,10.07123,0,0.7,0.1819389,10.27505,0.5222,0.34995,13.93506
1985,18,1,5,2.484907,10.07123,0,0.8,0.1965472,10.27505,0.5222,0.34995,13.7792
1986,23,0,12,2.484907,10.07123,0,0.9,0.2118194,10.27505,0.5222,0.34995,13.90484
1980,25,1,6,0,0,0,0,0.1513944,10.27505,0.5222,0.34995,13.73002
1990,17,1,5,0,0,0,0,0.2536521,10.43412,0.3798,0.23095,13.18839
1979,21,1,6,0,0,0,0,0.1394422,9.903487,0.4301,0.4689,14.56347
1988,23,0,5,0,0,0,0.5,0.2304117,10.27505,0.5222,0.34995,13.52272
1982,16,1,10,1.791759,0,0,0,0.1739708,10.27505,0.5222,0.34995,13.776
1986,51,1,16,1.791759,0,0,0.5,0.2118194,10.27505,0.5222,0.34995,13.90484
1986,47,0,6,1.791759,0,0,0.1666667,0.2118194,10.27505,0.5222,0.34995,13.90484
1989,20,1,12,1.791759,0,0,0.5,0.2403719,10.27505,0.5222,0.34995,13.40105
1990,26,0,16,1.791759,0,0,0.6666667,0.2536521,10.43412,0.3798,0.23095,13.18839
1995,32,1,16,1.791759,0,0,0.8333333,0.3240372,10.43412,0.3798,0.23095,12.9828
1983,20,0,6,0,0,0,0,0.1819389,10.27505,0.5222,0.34995,13.93506
1989,20,0,9,0,0,0,0.5,0.2403719,10.27505,0.5222,0.34995,13.40105
1966,22,0,4,0,8.685061,0,0.375,0.0298805,9.615806,0.5915,0.7207,14.2437
1966,20,1,6,1.609438,8.685061,1,0.125,0.0298805,9.615806,0.5915,0.7207,14.2437
1975,23,0,5,1.609438,8.685061,1,0.375,0.0889774,9.903487,0.4301,0.4689,14.75543
1976,21,1,6,1.609438,8.685061,1,0.5,0.1055777,9.903487,0.4301,0.4689,14.82917
1976,18,0,6,1.609438,8.685061,1,0.75,0.1055777,9.903487,0.4301,0.4689,14.82917
1985,23,0,9,1.609438,8.685061,1,0.75,0.1965472,10.27505,0.5222,0.34995,13.7792
1985,21,1,9,1.609438,8.685061,1,1,0.1965472,10.27505,0.5222,0.34995,13.7792
1985,17,0,11,2.397895,0,0,0.5,0.1965472,10.27505,0.5222,0.34995,13.7792
1993,21,0,10,2.397895,0,0,0.75,0.2988048,10.43412,0.3798,0.23095,13.02523
1973,17,1,6,1.609438,9.378124,0,0.1428571,0.0750332,9.903487,0.4301,0.4689,15.62987
1976,17,1,6,2.484907,9.378124,0,0.2857143,0.1055777,9.903487,0.4301,0.4689,14.82917
1978,17,1,9,2.484907,9.378124,0,0.4285714,0.123506,9.903487,0.4301,0.4689,14.94865
1980,17,0,9,2.484907,9.378124,0,0.5714286,0.1513944,10.27505,0.5222,0.34995,13.73002
1987,53,0,3,2.484907,9.378124,0,0.7142857,0.2191235,10.27505,0.5222,0.34995,13.67292
1991,22,0,12,2.484907,9.378124,0,0.8571429,0.2749004,10.43412,0.3798,0.23095,13.11097
1970,21,1,9,0,0,0,0,0.0551129,9.903487,0.4301,0.4689,14.69026
1982,18,1,6,0,0,0,0,0.1739708,10.27505,0.5222,0.34995,13.776
1989,23,0,6,0,0,0,0.5,0.2403719,10.27505,0.5222,0.34995,13.40105
1988,20,0,6,2.079442,8.685061,0,0,0.2304117,10.27505,0.5222,0.34995,13.52272
1978,17,1,6,0,0,0,0,0.123506,9.903487,0.4301,0.4689,14.94865
1985,23,0,6,0,0,0,0.5,0.1965472,10.27505,0.5222,0.34995,13.7792
1988,18,1,12,2.197225,0,0,0,0.2304117,10.27505,0.5222,0.34995,13.52272
1969,19,1,6,0,0,0,0,0.0458167,9.615806,0.5915,0.7207,14.63935
1970,18,1,6,0,9.736738,0,0,0.0551129,9.903487,0.4301,0.4689,14.69026
1978,15,0,4,0,9.736738,0,0.5,0.123506,9.903487,0.4301,0.4689,14.94865
1985,18,1,8,0,0,0,0,0.1965472,10.27505,0.5222,0.34995,13.7792
1990,21,0,9,0,0,0,0.5,0.2536521,10.43412,0.3798,0.23095,13.18839
1977,20,1,9,0,0,0,0,0.1115538,9.903487,0.4301,0.4689,14.94673
1981,22,0,7,0,0,0,0.5,0.1653387,10.27505,0.5222,0.34995,13.62066
1983,20,1,4,0,0,0,1,0.1819389,10.27505,0.5222,0.34995,13.93506
